Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total energy consumption by OXCs (Joule),1, ,1.505930782202102E11,1.4365086417545862E11,1.4437021948843668E11,1.462851283596857E11,1.4800992995538028E11,1.48187215632516E11,1.4535460809738593E11,1.4850041808662094E11,1.560301624747121E11,1.416512818994198E11
Total energy consumption by OXCs (Joule),2, ,1.1221495346534549E11,1.0789828084248224E11,1.1746799116388513E11,1.1102335393818385E11,1.1550792441624332E11,1.095692870081304E11,1.0790765880693848E11,1.113474485156629E11,1.0548476016974768E11,1.1007328720729858E11
Total energy consumption by OXCs (Joule),3, ,8.683122904168607E10,8.841380822389436E10,8.477334102108443E10,9.380659028315622E10,8.406093141312582E10,8.287606989132465E10,9.372744179754843E10,8.565759569963852E10,9.487081519201653E10,9.505194018746716E10


Total energy consumption by Amplifiers (Joule),0, ,8.178428686381812E10,8.431158274239996E10,8.718819602085977E10,8.244683047163734E10,8.425983998706828E10,9.428920790094543E10,8.48279512007306E10,8.498346511619511E10,8.569817525115977E10,8.301271288480298E10
Total energy consumption by Amplifiers (Joule),1, ,5.801871818735248E10,5.534410415449607E10,5.5621248852468475E10,5.635900227027963E10,5.702351340779032E10,5.7091815934454506E10,5.600050244077917E10,5.7212482867725105E10,6.011345363503024E10,5.45737287698013E10
Total energy consumption by Amplifiers (Joule),2, ,4.323284867045841E10,4.1569772150786064E10,4.525667684012561E10,4.277376331291161E10,4.450152553035888E10,4.221355762193727E10,4.157338518189878E10,4.289862663451222E10,4.0639919481555244E10,4.2407732851420166E10
Total energy consumption by Amplifiers (Joule),3, ,3.3453307862292973E10,3.406302523221993E10,3.2660469130662125E10,3.614069245464436E10,3.2386000391683E10,3.1929510973066E10,3.611019906320931E10,3.3001144303832455E10,3.655070442733774E10,3.6620486121105286E10


