Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total energy consumption by transponders (Joule),1, ,2.6167329655968158E11,2.6084125906666562E11,2.594046422180652E11,2.5620051309250784E11,2.5996776123836285E11,2.649445176718622E11,2.644779313646221E11,2.5733272669904965E11,2.612151133968848E11,2.624131743542191E11
Total energy consumption by transponders (Joule),2, ,2.5217505424536447E11,2.537748020997208E11,2.5993732480001755E11,2.6081648455491287E11,2.5707071100010263E11,2.54805691324383E11,2.5860238968151273E11,2.5485963794923923E11,2.6009023526988742E11,2.578231143594829E11
Total energy consumption by transponders (Joule),3, ,2.5596348889582794E11,2.544581715344769E11,2.5305063938382703E11,2.5781918987356476E11,2.5145525373696225E11,2.5186336110168552E11,2.5723745453839456E11,2.5834944359317E11,2.5359334226143924E11,2.5651458987012186E11


Total energy consumption by OXCs (Joule),0, ,4.3027966291560297E11,4.25764199293558E11,4.438954771757374E11,4.231169495514482E11,4.381317166541616E11,4.4550807782639E11,4.3628051420538336E11,4.249330658980997E11,4.9253882009373566E11,4.4884809702134827E11
Total energy consumption by OXCs (Joule),1, ,2.2132816926483548E11,2.317430059996241E11,2.269872410974963E11,2.2377524327655185E11,2.3389720925220517E11,2.300260132524858E11,2.107105523278582E11,2.19884834280344E11,2.1279611092826443E11,2.3844684030797873E11
Total energy consumption by OXCs (Joule),2, ,1.484525549584149E11,1.5642250453328513E11,1.4530525066776505E11,1.5017379657585477E11,1.381353898085955E11,1.4937372921499493E11,1.5069646779048685E11,1.488844925448415E11,1.502389048264543E11,1.553287964077676E11
Total energy consumption by OXCs (Joule),3, ,1.1250745763301402E11,1.1067822960950836E11,1.2174842857347507E11,1.1068781820834833E11,1.2769750391157799E11,1.1564958653568353E11,1.1418874081274701E11,1.0624427238625934E11,1.052946926489895E11,1.1640324599427509E11


Total energy consumption by Amplifiers (Joule),0, ,1.657730541103885E11,1.6403338974819968E11,1.710187938202531E11,1.6301348871041833E11,1.6879820040817264E11,1.7164007750609036E11,1.680849910465416E11,1.637131805140335E11,1.897595250530866E11,1.7292688055643155E11
Total energy consumption by Amplifiers (Joule),1, ,8.527069657691222E10,8.928320156468854E10,8.745095677041965E10,8.621347627932309E10,9.011314748854556E10,8.862169892789256E10,8.118006683371132E10,8.471462556286084E10,8.198356615871704E10,9.186597547506932E10
Total energy consumption by Amplifiers (Joule),2, ,5.719404272837733E10,6.026461053811192E10,5.598148659467564E10,5.785718231961862E10,5.3219167492449715E10,5.754894183945038E10,5.805855089687837E10,5.736045452762776E10,5.788226645554064E10,5.9843239620781746E10
Total energy consumption by Amplifiers (Joule),3, ,4.334554121299024E10,4.264079789775743E10,4.690579308584318E10,4.2644492079590576E10,4.919778239634882E10,4.4556103434487885E10,4.399328609045158E10,4.093253535587452E10,4.0566692517516495E10,4.484646442752923E10


